mmsi,length,width,to_bow,to_stern,to_port,to_starboard,Embarcacion,area_m2,Unnamed: 9,NOMBRE,FLOTA,C LOG,Mes,C Costo EP,Sin Pesca Norte,CHIN,CHIS,Sin Pesca Sur,CHD,Sin Pesca CHD,TOTAL Galones,TOTAL TM/descarga,KM Recorrido
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,7,245.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,90.4935648669634
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,3,328.0,3015.0,9235.0,0.0,0.0,0.0,0.0,12578.0,1511.195,6253.078700055769
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,0,670.0,0.0,1230.0,0.0,0.0,0.0,0.0,1900.0,404.045,692.2240024902168
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,8,35.0,1115.0,10430.0,0.0,0.0,0.0,0.0,11580.0,2918.394,5472.290267700138
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,6,0.0,0.0,12500.0,0.0,0.0,0.0,0.0,12500.0,1997.458,6033.741257766917
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,5,380.0,0.0,150.0,0.0,0.0,0.0,0.0,530.0,31.145,162.6846509397802
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,1,170.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,38.88334928152577
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,11,260.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,13.1944494069561
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,3,T424,10,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,31.22471340057847
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,1,T424,9,916.0,460.0,6540.0,0.0,0.0,0.0,0.0,7916.0,2118.05,3606.228216571539
760000150,42.5,8.6,,,,,TASA 424,366.0,,BRAVO 4,1,T424,2,300.0,840.0,11760.0,0.0,0.0,0.0,0.0,12900.0,3676.264999999999,5669.212628085904
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,7,3500.0,0.0,0.0,5700.0,0.0,0.0,0.0,9200.0,228.77,2077.0417616814216
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,4,680.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,135.86793526230446
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,3,190.0,2390.0,23820.0,0.0,0.0,0.0,0.0,26400.0,2398.565,4572.745684633958
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,0,850.0,0.0,5310.0,0.0,0.0,0.0,0.0,6160.0,1261.32,3137.8693464600624
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,8,0.0,0.0,27980.0,0.0,0.0,0.0,0.0,27980.0,3705.26,7216.52117580764
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,6,1530.0,0.0,31740.0,0.0,0.0,0.0,0.0,33270.0,3804.757999999999,6994.083814437554
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,5,3031.0,1860.0,8550.0,0.0,0.0,0.0,0.0,13441.0,974.025,2630.144821908836
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,1,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,90.4935648669634
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,11,520.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,135.86793526230446
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,10,404.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,114.78726223783347
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,9,3596.0,450.0,4860.0,0.0,0.0,0.0,0.0,8906.0,761.26,1581.9323693020206
760000610,,,,,,,TASA 45,400.0,,TASA 45,2,T045,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4935648669634
